Call#,PuzzleID,Move,Legal,UCI,Eval,Normalized,FEN,Temperature,Top_p,Max_tokens
39,Evxmg,O-O,True,e1g1,141 cp,0.556,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
40,Evxmg,O-O,True,e1g1,131 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
41,Evxmg,O-O,True,e1g1,135 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
42,Evxmg,O-O,True,e1g1,125 cp,0.55,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
43,Evxmg,Rg1,True,h1g1,-245 cp,0.402,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
44,Evxmg,O-O,True,e1g1,144 cp,0.558,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
45,Evxmg,O-O,True,e1g1,139 cp,0.556,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
46,Evxmg,Qxc2,False,,,0.0,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
47,Evxmg,Qd4,True,d3d4,-273 cp,0.391,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
48,Evxmg,O-O,True,e1g1,139 cp,0.556,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
49,Evxmg,Qxb2,False,,,0.0,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
50,Evxmg,O-O,True,e1g1,128 cp,0.551,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
51,Evxmg,O-O,True,e1g1,135 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
52,Evxmg,Qxd7,True,d3d7,-681 cp,0.228,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
53,Evxmg,O-O,True,e1g1,142 cp,0.557,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
54,Evxmg,O-O,True,e1g1,143 cp,0.557,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
55,Evxmg,Qxd3,False,,,0.0,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
56,Evxmg,O-O,True,e1g1,134 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
57,Evxmg,O-O,True,e1g1,138 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
58,Evxmg,O-O,True,e1g1,146 cp,0.558,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
59,Evxmg,O-O,True,e1g1,136 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
60,Evxmg,O-O,True,e1g1,147 cp,0.559,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
61,Evxmg,O-O,True,e1g1,145 cp,0.558,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
62,Evxmg,O-O,True,e1g1,150 cp,0.56,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
63,Evxmg,O-O,True,e1g1,155 cp,0.562,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
64,Evxmg,O-O,True,e1g1,151 cp,0.56,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
65,Evxmg,O-O,True,e1g1,130 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
66,Evxmg,O-O,True,e1g1,137 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
67,Evxmg,Rg1,True,h1g1,-227 cp,0.409,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
68,Evxmg,Qd6,True,d3d6,-594 cp,0.262,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
69,Evxmg,O-O,True,e1g1,137 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
70,Evxmg,O-O,True,e1g1,132 cp,0.553,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
71,Evxmg,O-O,True,e1g1,137 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
72,Evxmg,O-O,True,e1g1,142 cp,0.557,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
73,Evxmg,O-O,True,e1g1,137 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
74,Evxmg,O-O,True,e1g1,132 cp,0.553,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
75,Evxmg,O-O,True,e1g1,130 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
76,Evxmg,O-O,True,e1g1,141 cp,0.556,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
77,Evxmg,O-O,True,e1g1,146 cp,0.558,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
78,Evxmg,O-O,True,e1g1,139 cp,0.556,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
79,Evxmg,O-O,True,e1g1,139 cp,0.556,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
80,Evxmg,Qc4,True,d3c4,-227 cp,0.409,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
81,Evxmg,O-O,True,e1g1,129 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
82,Evxmg,O-O,True,e1g1,130 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
83,Evxmg,O-O,True,e1g1,125 cp,0.55,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
84,Evxmg,O-O,True,e1g1,147 cp,0.559,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
85,Evxmg,O-O,True,e1g1,143 cp,0.557,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
86,Evxmg,O-O,True,e1g1,127 cp,0.551,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
87,Evxmg,Rg1,True,h1g1,-236 cp,0.406,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
88,Evxmg,O-O,True,e1g1,125 cp,0.55,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
89,Evxmg,O-O,True,e1g1,136 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
90,Evxmg,O-O,True,e1g1,137 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
91,Evxmg,O-O,True,e1g1,148 cp,0.559,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
92,Evxmg,O-O,True,e1g1,141 cp,0.556,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
93,Evxmg,O-O,True,e1g1,141 cp,0.556,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
94,Evxmg,O-O,True,e1g1,145 cp,0.558,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
95,Evxmg,O-O,True,e1g1,145 cp,0.558,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
96,Evxmg,Qd4,True,d3d4,-264 cp,0.394,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
97,Evxmg,O-O,True,e1g1,148 cp,0.559,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
98,Evxmg,O-O,True,e1g1,132 cp,0.553,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
99,Evxmg,O-O,True,e1g1,119 cp,0.548,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
100,Evxmg,O-O,True,e1g1,136 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,1,1000
,,,,,,,,,,
,,=== Summary Statistics ===,,,,,,,,
,,Puzzle ID,,,Evxmg,,,,,
,,Average Normalized Value,,,0.484,,,,,
,,Standard Deviation,,,0.166,,,,,
,,Mean Absolute Error (from 0.5),,,0.105,,,,,
,,Illegal Moves (%),,,9.00%,,,,,
,,Mean Value (Legal Moves Only),,,0.532,,,,,
,,Unique Legal Moves,,,8,,,,,
,,Most Frequent Move,,,O-O (81.0%),,,,,
,,Temperature,,,0.7,,,,,
,,Top_p,,,1,,,,,
,,Max_tokens,,,1000,,,,,
