Call#,PuzzleID,Move,Legal,UCI,Eval,Normalized,FEN,Temperature,Top_p,Max_tokens
63,m3lLD,Rxe7,True,e1e7,-137 cp,0.445,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
64,m3lLD,Rxe7,True,e1e7,-132 cp,0.447,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
65,m3lLD,Rxe7,True,e1e7,-133 cp,0.447,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
66,m3lLD,Qg3,True,h3g3,-95 cp,0.462,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
67,m3lLD,Qxe7,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
68,m3lLD,Rxe7,True,e1e7,-131 cp,0.448,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
69,m3lLD,Rxe7,True,e1e7,-139 cp,0.444,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
70,m3lLD,Rxe7,True,e1e7,-139 cp,0.444,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
71,m3lLD,Rxe7,True,e1e7,-149 cp,0.44,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
72,m3lLD,Rxe7,True,e1e7,-131 cp,0.448,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
73,m3lLD,Rxe7,True,e1e7,-121 cp,0.452,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
74,m3lLD,Qxh5,True,h3h5,-909 cp,0.136,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
75,m3lLD,Re1,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
76,m3lLD,Rxe7,True,e1e7,-114 cp,0.454,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
77,m3lLD,Qxe7,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
78,m3lLD,Qxh5,True,h3h5,-930 cp,0.128,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
79,m3lLD,Qe3,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
80,m3lLD,Rxe7,True,e1e7,-125 cp,0.45,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
81,m3lLD,Qxh5,True,h3h5,-908 cp,0.137,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
82,m3lLD,Qxh5,True,h3h5,-896 cp,0.142,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
83,m3lLD,Rxe7,True,e1e7,-123 cp,0.451,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
84,m3lLD,Qxh5,True,h3h5,-889 cp,0.144,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
85,m3lLD,Rxe7,True,e1e7,-116 cp,0.454,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
86,m3lLD,Qxe7,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
87,m3lLD,Rxe7,True,e1e7,-134 cp,0.446,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
88,m3lLD,Rxe7,True,e1e7,-122 cp,0.451,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
89,m3lLD,Rxe7,True,e1e7,-132 cp,0.447,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
90,m3lLD,Qxh5,True,h3h5,-922 cp,0.131,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
91,m3lLD,Qxh5,True,h3h5,-912 cp,0.135,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
92,m3lLD,Qxe7,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
93,m3lLD,Rxe7,True,e1e7,-133 cp,0.447,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
94,m3lLD,Qxh5,True,h3h5,-908 cp,0.137,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
95,m3lLD,Rxe7,True,e1e7,-136 cp,0.446,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
96,m3lLD,Rxe7,True,e1e7,-132 cp,0.447,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
97,m3lLD,Qe3,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
98,m3lLD,Rxe7,True,e1e7,-149 cp,0.44,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
99,m3lLD,Qxh5,True,h3h5,-901 cp,0.14,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
100,m3lLD,Qxe7,False,,,0.0,4k1r1/pp2rqp1/2p5/7p/3P4/2NP1P1Q/PP4PP/4R1K1 w - - 0 24,0.7,1,1000
,,,,,,,,,,
,,=== Summary Statistics ===,,,,,,,,
,,Puzzle ID,,,m3lLD,,,,,
,,Average Normalized Value,,,0.278,,,,,
,,Standard Deviation,,,0.187,,,,,
,,Mean Absolute Error (from 0.5),,,0.222,,,,,
,,Illegal Moves (%),,,19.00%,,,,,
,,Mean Value (Legal Moves Only),,,0.343,,,,,
,,Unique Legal Moves,,,6,,,,,
,,Most Frequent Move,,,Rxe7 (52.0%),,,,,
,,Temperature,,,0.7,,,,,
,,Top_p,,,1,,,,,
,,Max_tokens,,,1000,,,,,
