Call#,PuzzleID,Move,Legal,UCI,Eval,Normalized,FEN,Temperature,Top_p,Max_tokens
41,Evxmg,O-O,True,e1g1,137 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
42,Evxmg,Qd2,True,d3d2,-181 cp,0.428,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
43,Evxmg,O-O,True,e1g1,142 cp,0.557,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
44,Evxmg,O-O,True,e1g1,121 cp,0.548,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
45,Evxmg,O-O,True,e1g1,141 cp,0.556,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
46,Evxmg,O-O,True,e1g1,136 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
47,Evxmg,O-O,True,e1g1,116 cp,0.546,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
48,Evxmg,O-O,True,e1g1,135 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
49,Evxmg,Qd8,False,,,0.0,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
50,Evxmg,O-O,True,e1g1,135 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
51,Evxmg,O-O,True,e1g1,128 cp,0.551,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
52,Evxmg,Qd8,False,,,0.0,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
53,Evxmg,O-O,True,e1g1,131 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
54,Evxmg,O-O,True,e1g1,137 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
55,Evxmg,O-O,True,e1g1,131 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
56,Evxmg,O-O,True,e1g1,135 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
57,Evxmg,O-O,True,e1g1,129 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
58,Evxmg,O-O,True,e1g1,130 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
59,Evxmg,O-O,True,e1g1,124 cp,0.55,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
60,Evxmg,O-O,True,e1g1,128 cp,0.551,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
61,Evxmg,O-O,True,e1g1,114 cp,0.546,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
62,Evxmg,O-O,True,e1g1,124 cp,0.55,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
63,Evxmg,Qd8,False,,,0.0,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
64,Evxmg,O-O,True,e1g1,134 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
65,Evxmg,O-O,True,e1g1,123 cp,0.549,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
66,Evxmg,O-O,True,e1g1,143 cp,0.557,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
67,Evxmg,O-O,True,e1g1,124 cp,0.55,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
68,Evxmg,O-O,True,e1g1,138 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
69,Evxmg,O-O,True,e1g1,138 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
70,Evxmg,O-O,True,e1g1,126 cp,0.55,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
71,Evxmg,O-O,True,e1g1,112 cp,0.545,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
72,Evxmg,O-O,True,e1g1,130 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
73,Evxmg,O-O,True,e1g1,131 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
74,Evxmg,O-O,True,e1g1,138 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
75,Evxmg,O-O,True,e1g1,148 cp,0.559,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
76,Evxmg,O-O,True,e1g1,150 cp,0.56,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
77,Evxmg,O-O,True,e1g1,156 cp,0.562,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
78,Evxmg,O-O,True,e1g1,150 cp,0.56,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
79,Evxmg,O-O,True,e1g1,153 cp,0.561,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
80,Evxmg,O-O,True,e1g1,155 cp,0.562,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
81,Evxmg,O-O,True,e1g1,141 cp,0.556,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
82,Evxmg,O-O,True,e1g1,118 cp,0.547,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
83,Evxmg,O-O,True,e1g1,124 cp,0.55,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
84,Evxmg,O-O,True,e1g1,126 cp,0.55,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
85,Evxmg,O-O,True,e1g1,136 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
86,Evxmg,O-O,True,e1g1,135 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
87,Evxmg,O-O,True,e1g1,129 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
88,Evxmg,O-O,True,e1g1,131 cp,0.552,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
89,Evxmg,O-O,True,e1g1,134 cp,0.554,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
90,Evxmg,Qd6,True,d3d6,-612 cp,0.255,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
91,Evxmg,Qd8,False,,,0.0,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
92,Evxmg,O-O,True,e1g1,124 cp,0.55,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
93,Evxmg,O-O,True,e1g1,146 cp,0.558,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
94,Evxmg,O-O,True,e1g1,143 cp,0.557,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
95,Evxmg,O-O,True,e1g1,146 cp,0.558,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
96,Evxmg,O-O,True,e1g1,140 cp,0.556,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
97,Evxmg,O-O,True,e1g1,122 cp,0.549,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
98,Evxmg,O-O,True,e1g1,138 cp,0.555,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
99,Evxmg,O-O,True,e1g1,143 cp,0.557,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
100,Evxmg,O-O,True,e1g1,142 cp,0.557,r1b1k2r/2ppnppp/1p6/p3P3/P7/1N1QPN2/1qP2PPP/R3K2R w KQkq - 0 14,0.7,0.9,1000
,,,,,,,,,,
,,=== Summary Statistics ===,,,,,,,,
,,Puzzle ID,,,Evxmg,,,,,
,,Average Normalized Value,,,0.521,,,,,
,,Standard Deviation,,,0.124,,,,,
,,Mean Absolute Error (from 0.5),,,0.077,,,,,
,,Illegal Moves (%),,,5.00%,,,,,
,,Mean Value (Legal Moves Only),,,0.548,,,,,
,,Unique Legal Moves,,,3,,,,,
,,Most Frequent Move,,,O-O (93.0%),,,,,
,,Temperature,,,0.7,,,,,
,,Top_p,,,0.9,,,,,
,,Max_tokens,,,1000,,,,,
