Call#,PuzzleID,Move,Legal,UCI,Eval,Normalized,FEN,Temperature,Top_p,Max_tokens
12,On8u6,Qxe6,True,e2e6,-798 cp,0.181,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
13,On8u6,Ra2,True,b2a2,-288 cp,0.385,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
14,On8u6,Qe4,True,e2e4,292 cp,0.617,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
15,On8u6,Qe4,True,e2e4,232 cp,0.593,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
16,On8u6,Ra2,True,b2a2,-285 cp,0.386,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
17,On8u6,Qe4,True,e2e4,293 cp,0.617,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
18,On8u6,Qe4,True,e2e4,300 cp,0.62,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
19,On8u6,Qe4,True,e2e4,271 cp,0.608,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
20,On8u6,Ra2,True,b2a2,-293 cp,0.383,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
21,On8u6,Qe5,True,e2e5,-783 cp,0.187,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
22,On8u6,Qe4,True,e2e4,282 cp,0.613,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
23,On8u6,Qe4,True,e2e4,275 cp,0.61,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
24,On8u6,Qe4,True,e2e4,279 cp,0.612,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
25,On8u6,Qe4,True,e2e4,271 cp,0.608,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
26,On8u6,Qxe6,True,e2e6,-773 cp,0.191,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
27,On8u6,Qe4,True,e2e4,229 cp,0.592,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
28,On8u6,Qe4,True,e2e4,251 cp,0.6,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
29,On8u6,Qe5,True,e2e5,-768 cp,0.193,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
30,On8u6,Ra2,True,b2a2,-275 cp,0.39,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
31,On8u6,Qxe6,True,e2e6,-807 cp,0.177,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
32,On8u6,Qe5,True,e2e5,-799 cp,0.18,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
33,On8u6,Qe4,True,e2e4,234 cp,0.594,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
34,On8u6,Qe4,True,e2e4,280 cp,0.612,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
35,On8u6,Qe4,True,e2e4,293 cp,0.617,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
36,On8u6,Qe5,True,e2e5,-747 cp,0.201,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
37,On8u6,Qe5,True,e2e5,-788 cp,0.185,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
38,On8u6,Qe5,True,e2e5,-809 cp,0.176,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
39,On8u6,Qe4,True,e2e4,286 cp,0.614,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
40,On8u6,Qe5,True,e2e5,-804 cp,0.178,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
41,On8u6,Qe4,True,e2e4,286 cp,0.614,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
42,On8u6,Qe5,True,e2e5,-813 cp,0.175,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
43,On8u6,Qe5,True,e2e5,-765 cp,0.194,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
44,On8u6,Qe4,True,e2e4,264 cp,0.606,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
45,On8u6,Qe4,True,e2e4,287 cp,0.615,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
46,On8u6,Qe4,True,e2e4,296 cp,0.618,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
47,On8u6,Qe4,True,e2e4,292 cp,0.617,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
48,On8u6,Qe4,True,e2e4,298 cp,0.619,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
49,On8u6,Qe8,False,,,0.0,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
50,On8u6,Qe4,True,e2e4,271 cp,0.608,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
51,On8u6,Qe4,True,e2e4,294 cp,0.618,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
52,On8u6,Qe8,False,,,0.0,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
53,On8u6,Qe8,False,,,0.0,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
54,On8u6,Qe4,True,e2e4,290 cp,0.616,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
55,On8u6,Qe5,True,e2e5,-807 cp,0.177,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
56,On8u6,Qe8,False,,,0.0,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
57,On8u6,Qe4,True,e2e4,313 cp,0.625,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
58,On8u6,Qe5,True,e2e5,-678 cp,0.229,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
59,On8u6,Qe4,True,e2e4,312 cp,0.625,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
60,On8u6,Qe4,True,e2e4,275 cp,0.61,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
61,On8u6,Qe4,True,e2e4,270 cp,0.608,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
62,On8u6,Qe5,True,e2e5,-802 cp,0.179,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
63,On8u6,Qe4,True,e2e4,292 cp,0.617,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
64,On8u6,Qe4,True,e2e4,297 cp,0.619,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
65,On8u6,Ra2,True,b2a2,-274 cp,0.39,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
66,On8u6,Qe4,True,e2e4,285 cp,0.614,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
67,On8u6,Qe5,True,e2e5,-801 cp,0.18,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
68,On8u6,Ra2,True,b2a2,-295 cp,0.382,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
69,On8u6,Qe4,True,e2e4,293 cp,0.617,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
70,On8u6,Qe4,True,e2e4,271 cp,0.608,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
71,On8u6,Qe5,True,e2e5,-802 cp,0.179,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
72,On8u6,Qe5,True,e2e5,-789 cp,0.184,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
73,On8u6,Qe4,True,e2e4,294 cp,0.618,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
74,On8u6,Qe4,True,e2e4,294 cp,0.618,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
75,On8u6,Qe4,True,e2e4,290 cp,0.616,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
76,On8u6,Qe4,True,e2e4,289 cp,0.616,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
77,On8u6,Qe5,True,e2e5,-776 cp,0.19,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
78,On8u6,Qe4,True,e2e4,292 cp,0.617,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
79,On8u6,Qe5,True,e2e5,-754 cp,0.198,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
80,On8u6,Qe4,True,e2e4,285 cp,0.614,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
81,On8u6,Qe4,True,e2e4,268 cp,0.607,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
82,On8u6,Qe8,False,,,0.0,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
83,On8u6,Qe5,True,e2e5,-808 cp,0.177,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
84,On8u6,Qe4,True,e2e4,241 cp,0.596,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
85,On8u6,Qe8,False,,,0.0,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
86,On8u6,Qe4,True,e2e4,294 cp,0.618,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
87,On8u6,Ra2,True,b2a2,-288 cp,0.385,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
88,On8u6,Ra2,True,b2a2,-291 cp,0.384,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
89,On8u6,Qe4,True,e2e4,229 cp,0.592,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
90,On8u6,Qe5,True,e2e5,-784 cp,0.186,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
91,On8u6,Qe4,True,e2e4,265 cp,0.606,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
92,On8u6,Qe4,True,e2e4,280 cp,0.612,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
93,On8u6,Qe5,True,e2e5,-772 cp,0.191,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
94,On8u6,Qe4,True,e2e4,287 cp,0.615,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
95,On8u6,Qe4,True,e2e4,275 cp,0.61,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
96,On8u6,Qe4,True,e2e4,271 cp,0.608,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
97,On8u6,Qe5,True,e2e5,-775 cp,0.19,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
98,On8u6,Qe4,True,e2e4,281 cp,0.612,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
99,On8u6,Qe8,False,,,0.0,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
100,On8u6,Qe8,False,,,0.0,2k5/6p1/3qp2r/1p5p/2pP1b2/2P2P1p/1R2Q3/5RK1 w - - 0 35,0.7,1,1000
,,,,,,,,,,
,,=== Summary Statistics ===,,,,,,,,
,,Puzzle ID,,,On8u6,,,,,
,,Average Normalized Value,,,0.415,,,,,
,,Standard Deviation,,,0.228,,,,,
,,Mean Absolute Error (from 0.5),,,0.206,,,,,
,,Illegal Moves (%),,,9.00%,,,,,
,,Mean Value (Legal Moves Only),,,0.456,,,,,
,,Unique Legal Moves,,,4,,,,,
,,Most Frequent Move,,,Qe4 (54.0%),,,,,
,,Temperature,,,0.7,,,,,
,,Top_p,,,1,,,,,
,,Max_tokens,,,1000,,,,,
