Model,Call#,Move,Legal,UCI,Eval,Normalized
google/gemini-2.5-flash-lite,35,Qh5,True,d5h5,-640 cp,0.32
google/gemini-2.5-flash-lite,36,Qh5,True,d5h5,-641 cp,0.321
google/gemini-2.5-flash-lite,37,Qh5,True,d5h5,-640 cp,0.32
google/gemini-2.5-flash-lite,38,Qh5,True,d5h5,-646 cp,0.323
google/gemini-2.5-flash-lite,39,Qh5,True,d5h5,-649 cp,0.325
google/gemini-2.5-flash-lite,40,Qh5,True,d5h5,-630 cp,0.315
google/gemini-2.5-flash-lite,41,Qh5,True,d5h5,-635 cp,0.318
google/gemini-2.5-flash-lite,42,Qh5,True,d5h5,-641 cp,0.321
google/gemini-2.5-flash-lite,43,Qh5,True,d5h5,-646 cp,0.323
google/gemini-2.5-flash-lite,44,Qh5,True,d5h5,-636 cp,0.318
google/gemini-2.5-flash-lite,45,Qh5,True,d5h5,-643 cp,0.322
google/gemini-2.5-flash-lite,46,Qg5,True,d5g5,432 cp,0.716
google/gemini-2.5-flash-lite,47,Qh5,True,d5h5,-629 cp,0.315
google/gemini-2.5-flash-lite,48,Qh5,True,d5h5,-640 cp,0.32
google/gemini-2.5-flash-lite,49,Qh5,True,d5h5,-639 cp,0.32
google/gemini-2.5-flash-lite,50,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,51,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,52,Qh5,True,d5h5,-637 cp,0.319
google/gemini-2.5-flash-lite,53,Qh5,True,d5h5,-641 cp,0.321
google/gemini-2.5-flash-lite,54,Qh5,True,d5h5,-639 cp,0.32
google/gemini-2.5-flash-lite,55,Qh5,True,d5h5,-643 cp,0.322
google/gemini-2.5-flash-lite,56,Qh5,True,d5h5,-640 cp,0.32
google/gemini-2.5-flash-lite,57,Qh5,True,d5h5,-651 cp,0.326
google/gemini-2.5-flash-lite,58,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,59,Qh5,True,d5h5,-644 cp,0.322
google/gemini-2.5-flash-lite,60,Qh5,True,d5h5,-654 cp,0.327
google/gemini-2.5-flash-lite,61,Qh5,True,d5h5,-649 cp,0.325
google/gemini-2.5-flash-lite,62,g6,False,,,0.0
google/gemini-2.5-flash-lite,63,Qh5,True,d5h5,-642 cp,0.321
google/gemini-2.5-flash-lite,64,Qh5,True,d5h5,-633 cp,0.317
google/gemini-2.5-flash-lite,65,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,66,Qh5,True,d5h5,-641 cp,0.321
google/gemini-2.5-flash-lite,67,Qh5,True,d5h5,-640 cp,0.32
google/gemini-2.5-flash-lite,68,Qg5,True,d5g5,419 cp,0.71
google/gemini-2.5-flash-lite,69,Qh5,True,d5h5,-633 cp,0.317
google/gemini-2.5-flash-lite,70,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,71,Qf3,False,,,0.0
google/gemini-2.5-flash-lite,72,Qh5,True,d5h5,-644 cp,0.322
google/gemini-2.5-flash-lite,73,Qh5,True,d5h5,-648 cp,0.324
google/gemini-2.5-flash-lite,74,e4,False,,,0.0
google/gemini-2.5-flash-lite,75,Qh5,True,d5h5,-640 cp,0.32
google/gemini-2.5-flash-lite,76,Qh5,True,d5h5,-632 cp,0.316
google/gemini-2.5-flash-lite,77,Qh5,True,d5h5,-636 cp,0.318
google/gemini-2.5-flash-lite,78,Qh5,True,d5h5,-638 cp,0.319
google/gemini-2.5-flash-lite,79,Qh5,True,d5h5,-639 cp,0.32
google/gemini-2.5-flash-lite,80,Qe1,False,,,0.0
google/gemini-2.5-flash-lite,81,Qh5,True,d5h5,-653 cp,0.327
google/gemini-2.5-flash-lite,82,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,83,Qh5,True,d5h5,-642 cp,0.321
google/gemini-2.5-flash-lite,84,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,85,Qh5,True,d5h5,-641 cp,0.321
google/gemini-2.5-flash-lite,86,Qh5,True,d5h5,-639 cp,0.32
google/gemini-2.5-flash-lite,87,Qh5,True,d5h5,-639 cp,0.32
google/gemini-2.5-flash-lite,88,g6,False,,,0.0
google/gemini-2.5-flash-lite,89,Qh5,True,d5h5,-643 cp,0.322
google/gemini-2.5-flash-lite,90,Qh5,True,d5h5,-648 cp,0.324
google/gemini-2.5-flash-lite,91,Qh5,True,d5h5,-648 cp,0.324
google/gemini-2.5-flash-lite,92,gxf6,False,,,0.0
google/gemini-2.5-flash-lite,93,Qh5,True,d5h5,-645 cp,0.323
google/gemini-2.5-flash-lite,94,Qh5,True,d5h5,-644 cp,0.322
google/gemini-2.5-flash-lite,95,Qh5,True,d5h5,-640 cp,0.32
google/gemini-2.5-flash-lite,96,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,97,Qh5,True,d5h5,-638 cp,0.319
google/gemini-2.5-flash-lite,98,Qh5,True,d5h5,-641 cp,0.321
google/gemini-2.5-flash-lite,99,Qh5,True,d5h5,-644 cp,0.322
google/gemini-2.5-flash-lite,100,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,101,Qh5,True,d5h5,-644 cp,0.322
google/gemini-2.5-flash-lite,102,Qh5,True,d5h5,-642 cp,0.321
google/gemini-2.5-flash-lite,103,Qh5,True,d5h5,-634 cp,0.317
google/gemini-2.5-flash-lite,104,Qh5,True,d5h5,-632 cp,0.316
google/gemini-2.5-flash-lite,105,Qc5,True,d5c5,-104 cp,0.052
google/gemini-2.5-flash-lite,106,Qh5,True,d5h5,-646 cp,0.323
google/gemini-2.5-flash-lite,107,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,108,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,109,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,110,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,111,Qh5,True,d5h5,-650 cp,0.325
google/gemini-2.5-flash-lite,112,Qh5,True,d5h5,-649 cp,0.325
google/gemini-2.5-flash-lite,113,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,114,Qh5,True,d5h5,-641 cp,0.321
google/gemini-2.5-flash-lite,115,Qh5,True,d5h5,-650 cp,0.325
google/gemini-2.5-flash-lite,116,Qh5,True,d5h5,-652 cp,0.326
google/gemini-2.5-flash-lite,117,Qh5,True,d5h5,-649 cp,0.325
google/gemini-2.5-flash-lite,118,Qh5,True,d5h5,-648 cp,0.324
google/gemini-2.5-flash-lite,119,Qxc4,False,,,0.0
google/gemini-2.5-flash-lite,120,g6,False,,,0.0
google/gemini-2.5-flash-lite,121,Qb7,True,d5b7,442 cp,0.721
google/gemini-2.5-flash-lite,122,Ng8,True,h6g8,-568 cp,0.284
google/gemini-2.5-flash-lite,123,Qh5,True,d5h5,-644 cp,0.322
google/gemini-2.5-flash-lite,124,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,125,Qh5,True,d5h5,-640 cp,0.32
google/gemini-2.5-flash-lite,126,Qh5,True,d5h5,-641 cp,0.321
google/gemini-2.5-flash-lite,127,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,128,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,129,g7,False,,,0.0
google/gemini-2.5-flash-lite,130,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,131,Qh5,True,d5h5,-641 cp,0.321
google/gemini-2.5-flash-lite,132,Qh5,True,d5h5,-649 cp,0.325
google/gemini-2.5-flash-lite,133,Qh5,True,d5h5,-652 cp,0.326
google/gemini-2.5-flash-lite,134,Qh5,True,d5h5,-640 cp,0.32
google/gemini-2.5-flash-lite,135,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,136,Qh5,True,d5h5,-652 cp,0.326
google/gemini-2.5-flash-lite,137,Qh5,True,d5h5,-638 cp,0.319
google/gemini-2.5-flash-lite,138,Qh5,True,d5h5,-638 cp,0.319
google/gemini-2.5-flash-lite,139,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,140,Qh5,True,d5h5,-648 cp,0.324
google/gemini-2.5-flash-lite,141,Qh5,True,d5h5,-635 cp,0.318
google/gemini-2.5-flash-lite,142,Qh5,True,d5h5,-644 cp,0.322
google/gemini-2.5-flash-lite,143,Qh5,True,d5h5,-654 cp,0.327
google/gemini-2.5-flash-lite,144,Qh5,True,d5h5,-640 cp,0.32
google/gemini-2.5-flash-lite,145,Qh5,True,d5h5,-639 cp,0.32
google/gemini-2.5-flash-lite,146,Qg5,True,d5g5,433 cp,0.717
google/gemini-2.5-flash-lite,147,Qg5,True,d5g5,434 cp,0.717
google/gemini-2.5-flash-lite,148,Qxe4,False,,,0.0
google/gemini-2.5-flash-lite,149,Qh5,True,d5h5,-644 cp,0.322
google/gemini-2.5-flash-lite,150,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,151,Qh5,True,d5h5,-656 cp,0.328
google/gemini-2.5-flash-lite,152,Qh5,True,d5h5,-659 cp,0.33
google/gemini-2.5-flash-lite,153,hxg4,False,,,0.0
google/gemini-2.5-flash-lite,154,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,155,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,156,Nf7,True,h6f7,579 cp,0.789
google/gemini-2.5-flash-lite,157,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,158,Qh5,True,d5h5,-656 cp,0.328
google/gemini-2.5-flash-lite,159,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,160,Qh5,True,d5h5,-658 cp,0.329
google/gemini-2.5-flash-lite,161,Qg5,True,d5g5,434 cp,0.717
google/gemini-2.5-flash-lite,162,Qh5,True,d5h5,-645 cp,0.323
google/gemini-2.5-flash-lite,163,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,164,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,165,Qh5,True,d5h5,-647 cp,0.324
google/gemini-2.5-flash-lite,166,Qh5,True,d5h5,-645 cp,0.323
google/gemini-2.5-flash-lite,167,Qh5,True,d5h5,-642 cp,0.321
google/gemini-2.5-flash-lite,168,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,169,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,170,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,171,Qh5,True,d5h5,-660 cp,0.33
google/gemini-2.5-flash-lite,172,Qe6,True,d5e6,-676 cp,0.338
google/gemini-2.5-flash-lite,173,Qh5,True,d5h5,-655 cp,0.328
google/gemini-2.5-flash-lite,174,Qh5,True,d5h5,-645 cp,0.323
google/gemini-2.5-flash-lite,175,Qh5,True,d5h5,-655 cp,0.328
google/gemini-2.5-flash-lite,176,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,177,Qh5,True,d5h5,-645 cp,0.323
google/gemini-2.5-flash-lite,178,Qh5,True,d5h5,-643 cp,0.322
google/gemini-2.5-flash-lite,179,Qh5,True,d5h5,-651 cp,0.326
google/gemini-2.5-flash-lite,180,Qh5,True,d5h5,-653 cp,0.327
google/gemini-2.5-flash-lite,181,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,182,Qh5,True,d5h5,-659 cp,0.33
google/gemini-2.5-flash-lite,183,Qh5,True,d5h5,-654 cp,0.327
google/gemini-2.5-flash-lite,184,Qh5,True,d5h5,-656 cp,0.328
google/gemini-2.5-flash-lite,185,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,186,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,187,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,188,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,189,g6,False,,,0.0
google/gemini-2.5-flash-lite,190,Qf3,False,,,0.0
google/gemini-2.5-flash-lite,191,Qh5,True,d5h5,-660 cp,0.33
google/gemini-2.5-flash-lite,192,Qh5,True,d5h5,-651 cp,0.326
google/gemini-2.5-flash-lite,193,Qh5,True,d5h5,-660 cp,0.33
google/gemini-2.5-flash-lite,194,Qh5,True,d5h5,-653 cp,0.327
google/gemini-2.5-flash-lite,195,Qh5,True,d5h5,-642 cp,0.321
google/gemini-2.5-flash-lite,196,Qh5,True,d5h5,-660 cp,0.33
google/gemini-2.5-flash-lite,197,Qh5,True,d5h5,-659 cp,0.33
google/gemini-2.5-flash-lite,198,Nxf7,True,h6f7,Mate in 3,0.98
google/gemini-2.5-flash-lite,199,Nd5,False,,,0.0
google/gemini-2.5-flash-lite,200,Qh5,True,d5h5,-661 cp,0.331
google/gemini-2.5-flash-lite,201,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,202,Nxf7,True,h6f7,Mate in 3,0.98
google/gemini-2.5-flash-lite,203,Qh5,True,d5h5,-654 cp,0.327
google/gemini-2.5-flash-lite,204,Qh5,True,d5h5,-660 cp,0.33
google/gemini-2.5-flash-lite,205,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,206,g4,False,,,0.0
google/gemini-2.5-flash-lite,207,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,208,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,209,Qh5,True,d5h5,-652 cp,0.326
google/gemini-2.5-flash-lite,210,Qh5,True,d5h5,-647 cp,0.324
google/gemini-2.5-flash-lite,211,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,212,Qg5,True,d5g5,437 cp,0.719
google/gemini-2.5-flash-lite,213,Qh5,True,d5h5,-645 cp,0.323
google/gemini-2.5-flash-lite,214,Qg8,True,d5g8,Mate in 1,1.0
google/gemini-2.5-flash-lite,215,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,216,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,217,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,218,Qh5,True,d5h5,-648 cp,0.324
google/gemini-2.5-flash-lite,219,Nd5,False,,,0.0
google/gemini-2.5-flash-lite,220,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,221,Qh5,True,d5h5,-658 cp,0.329
google/gemini-2.5-flash-lite,222,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,223,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,224,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,225,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,226,Qh5,True,d5h5,-655 cp,0.328
google/gemini-2.5-flash-lite,227,g7,False,,,0.0
google/gemini-2.5-flash-lite,228,Qe1,False,,,0.0
google/gemini-2.5-flash-lite,229,Qh5,True,d5h5,-657 cp,0.329
google/gemini-2.5-flash-lite,230,Rxe7,False,,,0.0
google/gemini-2.5-flash-lite,231,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,232,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,233,Qh5,True,d5h5,-660 cp,0.33
google/gemini-2.5-flash-lite,234,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,235,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,236,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,237,Qh5,True,d5h5,-654 cp,0.327
google/gemini-2.5-flash-lite,238,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,239,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,240,Qh5,True,d5h5,-650 cp,0.325
google/gemini-2.5-flash-lite,241,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,242,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,243,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,244,Qh5,True,d5h5,-656 cp,0.328
google/gemini-2.5-flash-lite,245,Qh5,True,d5h5,-659 cp,0.33
google/gemini-2.5-flash-lite,246,Qh5,True,d5h5,-657 cp,0.329
google/gemini-2.5-flash-lite,247,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,248,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,249,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,250,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,251,Rfe1,False,,,0.0
google/gemini-2.5-flash-lite,252,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,253,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,254,Qh5,True,d5h5,-656 cp,0.328
google/gemini-2.5-flash-lite,255,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,256,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,257,Qxh7,False,,,0.0
google/gemini-2.5-flash-lite,258,Qg5,True,d5g5,426 cp,0.713
google/gemini-2.5-flash-lite,259,Qh5,True,d5h5,-661 cp,0.331
google/gemini-2.5-flash-lite,260,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,261,Qh5,True,d5h5,-655 cp,0.328
google/gemini-2.5-flash-lite,262,Qh5,True,d5h5,-661 cp,0.331
google/gemini-2.5-flash-lite,263,Qh5,True,d5h5,-659 cp,0.33
google/gemini-2.5-flash-lite,264,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,265,Qh5,True,d5h5,-657 cp,0.329
google/gemini-2.5-flash-lite,266,Qh5,True,d5h5,-650 cp,0.325
google/gemini-2.5-flash-lite,267,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,268,Qh5,True,d5h5,-654 cp,0.327
google/gemini-2.5-flash-lite,269,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,270,Qh5,True,d5h5,-651 cp,0.326
google/gemini-2.5-flash-lite,271,Qd7,True,d5d7,-555 cp,0.278
google/gemini-2.5-flash-lite,272,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,273,Qh5,True,d5h5,-661 cp,0.331
google/gemini-2.5-flash-lite,274,gxf6,False,,,0.0
google/gemini-2.5-flash-lite,275,Qh5,True,d5h5,-659 cp,0.33
google/gemini-2.5-flash-lite,276,Qh5,True,d5h5,-644 cp,0.322
google/gemini-2.5-flash-lite,277,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,278,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,279,Ng8,True,h6g8,-560 cp,0.28
google/gemini-2.5-flash-lite,280,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,281,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,282,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,283,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,284,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,285,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,286,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,287,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,288,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,289,Qc6,True,d5c6,-118 cp,0.059
google/gemini-2.5-flash-lite,290,Qh5,True,d5h5,-681 cp,0.341
google/gemini-2.5-flash-lite,291,Nf7,True,h6f7,Mate in 3,0.98
google/gemini-2.5-flash-lite,292,Qxb7,True,d5b7,463 cp,0.732
google/gemini-2.5-flash-lite,293,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,294,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,295,gxh6,False,,,0.0
google/gemini-2.5-flash-lite,296,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,297,Qg5,True,d5g5,436 cp,0.718
google/gemini-2.5-flash-lite,298,Qg5,True,d5g5,433 cp,0.717
google/gemini-2.5-flash-lite,299,g7,False,,,0.0
google/gemini-2.5-flash-lite,300,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,301,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,302,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,303,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,304,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,305,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,306,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,307,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,308,Qh5,True,d5h5,-660 cp,0.33
google/gemini-2.5-flash-lite,309,Rg1,False,,,0.0
google/gemini-2.5-flash-lite,310,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,311,Ng8,True,h6g8,-575 cp,0.287
google/gemini-2.5-flash-lite,312,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,313,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,314,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,315,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,316,Nhf7,True,h6f7,Mate in 3,0.98
google/gemini-2.5-flash-lite,317,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,318,Qh5,True,d5h5,-657 cp,0.329
google/gemini-2.5-flash-lite,319,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,320,Qh5,True,d5h5,-675 cp,0.338
google/gemini-2.5-flash-lite,321,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,322,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,323,Qxh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,324,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,325,Qh5,True,d5h5,-658 cp,0.329
google/gemini-2.5-flash-lite,326,Qh5,True,d5h5,-653 cp,0.327
google/gemini-2.5-flash-lite,327,Qh5,True,d5h5,-667 cp,0.334
google/gemini-2.5-flash-lite,328,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,329,Qf5,True,d5f5,374 cp,0.687
google/gemini-2.5-flash-lite,330,Qh5,True,d5h5,-671 cp,0.336
google/gemini-2.5-flash-lite,331,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,332,gxh6,False,,,0.0
google/gemini-2.5-flash-lite,333,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,334,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,335,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,336,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,337,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,338,Qh5,True,d5h5,-668 cp,0.334
google/gemini-2.5-flash-lite,339,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,340,Qh5,True,d5h5,-664 cp,0.332
google/gemini-2.5-flash-lite,341,Qh5,True,d5h5,-659 cp,0.33
google/gemini-2.5-flash-lite,342,Qh5,True,d5h5,-663 cp,0.332
google/gemini-2.5-flash-lite,343,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,344,Qf7,True,d5f7,-8 cp,0.004
google/gemini-2.5-flash-lite,345,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,346,Qh5,True,d5h5,-662 cp,0.331
google/gemini-2.5-flash-lite,347,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,348,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,349,Qxh6,False,,,0.0
google/gemini-2.5-flash-lite,350,Qh5,True,d5h5,-669 cp,0.335
google/gemini-2.5-flash-lite,351,Qh5,True,d5h5,-674 cp,0.337
google/gemini-2.5-flash-lite,352,Qh5,True,d5h5,-654 cp,0.327
google/gemini-2.5-flash-lite,353,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,354,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,355,Qh5,True,d5h5,-666 cp,0.333
google/gemini-2.5-flash-lite,356,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,357,Rxe1,False,,,0.0
google/gemini-2.5-flash-lite,358,Qe1,False,,,0.0
google/gemini-2.5-flash-lite,359,Qh5,True,d5h5,-678 cp,0.339
google/gemini-2.5-flash-lite,360,Qd5,False,,,0.0
google/gemini-2.5-flash-lite,361,Qh5,True,d5h5,-676 cp,0.338
google/gemini-2.5-flash-lite,362,Qh5,True,d5h5,-672 cp,0.336
google/gemini-2.5-flash-lite,363,Qh5,True,d5h5,-665 cp,0.333
google/gemini-2.5-flash-lite,364,Qh5,True,d5h5,-670 cp,0.335
google/gemini-2.5-flash-lite,365,Qh5,True,d5h5,-674 cp,0.337
